id,predicted_price
6671900095,360603.12
3275850020,604411.8
3876300600,399434.7
1450900020,256522.39
8562780280,366612.06
7663700973,400181.62
2126049032,439076.28
1823059159,204869.64
3438503426,244975.94
9297301495,498359.3
7140700850,362261.78
7942601805,562484.6
2555900030,378731.84
2887970040,316075.38
7419700010,729572.6
2239000011,350547.66
9283800050,251055.33
9407001340,269947.44
217500140,537382.6
7212660520,239111.02
3298201170,284452.16
3057000400,334150.84
6865200444,429684.16
6071600340,558409.75
6821600005,688267.06
1235100371,829377.0
7796450340,372823.16
3603000410,220612.75
9297300255,552872.9
9126100850,438642.25
2770601462,538138.06
2599001500,218826.2
1102000095,556532.0
1853080640,835731.25
9551201585,810680.75
3438500796,255861.73
7518504291,480127.03
9269200340,378911.78
715010130,2022146.2
1982201485,555219.4
9526500080,381250.8
9277200180,402915.88
6669150280,295061.94
8917100153,523076.16
3760500516,795738.06
2725069050,919343.94
3332000091,271142.28
8562770080,524671.44
8151601190,227112.73
8563040160,553251.56
240000269,565184.5
4307350200,355690.25
1311910300,266349.66
3574900030,494907.06
7853230570,412089.38
320069049,316294.0
9839301060,527304.94
7011201333,598962.3
2781320100,231218.3
3421069120,364958.22
7852030320,441687.28
5316101075,2000263.6
5309100750,459246.66
629000730,670415.3
511700170,297729.44
1562100030,496811.88
2489200230,542759.75
524069116,501191.9
5315100737,921210.7
1868900675,733591.3
1608000120,370085.9
705700240,317823.1
7575600610,293331.12
1778500015,727188.6
5423500240,207701.92
6713700025,344207.03
2734100734,561583.06
301402280,234386.02
2113700205,241096.97
4114601570,1837634.5
3332000615,296382.38
3630050180,377259.62
6852700520,511922.4
6870310010,542469.94
6163900981,345189.62
393000142,363751.44
1771100130,408755.0
1442860160,354190.72
9191200435,461091.6
6788200800,848786.9
1115300070,542622.6
3176600105,550887.56
2770604665,534028.7
5469500580,354400.2
5680000545,375737.6
3424089119,525484.1
1328300180,322613.28
1773100922,352686.38
4123830480,316873.7
9808610190,990200.8
4250200140,282808.66
4217402115,1984623.6
3831250350,341881.97
2397101055,761556.06
6817850110,856473.4
7526800200,549630.75
7853370100,530094.2
2523089025,688848.2
9476200680,296761.1
5714200140,384880.97
3575304895,519644.94
263000018,460919.7
8080400177,413835.62
6450304130,307488.2
514500090,655852.7
9477000300,470637.16
853600310,1560130.4
1951600240,199964.7
1099900120,293246.94
5323100120,512175.34
1223089016,352863.7
522059172,229038.12
1930300190,550955.9
9542840410,288608.3
8665050530,439235.84
5592900205,433780.03
5450300010,559253.4
2459960030,320696.38
3331500455,396573.16
3432500705,425678.1
3702900165,341964.47
5249803550,433003.0
626049058,432434.75
1788900380,197031.5
8075400360,211640.6
9113200250,625774.2
2738640040,756372.94
7821200307,387428.66
3530440140,244442.2
3582700130,426828.1
9276200569,672844.8
7197800020,533872.3
686200490,481460.4
3501600100,389670.1
6383000690,540225.75
7604400150,285386.6
5249801411,696733.5
2607720420,382418.62
9561100010,401738.34
1796370590,248843.25
4077800593,371783.9
854000165,288514.75
5536100010,583183.8
4188000670,808947.75
31000165,1324350.8
662350050,748243.5
4137000280,266640.66
6169901130,943359.75
1953400510,261986.56
7518506716,742621.7
1552520010,419439.6
7955080270,313381.56
9212900100,451274.62
3438500798,256115.88
7899800890,232763.92
4319200605,407145.47
1329300480,338101.66
8935100100,657992.75
5016001260,442861.53
4337600280,319563.7
1446401220,201645.72
7135521530,493116.3
6888900115,267968.8
2413301070,290243.75
345700040,259530.36
5566100145,455232.34
7634800070,360260.78
9346910500,649260.44
3529300060,319962.28
8128600060,1056718.5
8572900275,218872.12
4139420590,1371651.8
9274200322,583420.8
1472700200,568083.1
8820903380,591606.06
8563010130,635138.5
8965450110,852477.94
9274204230,478474.62
8165501700,326127.1
2193340260,468331.3
1860600290,733416.44
1222000055,242583.89
2492200280,424119.62
2488200455,387092.56
809001520,994965.06
1796361140,239795.19
6398000011,955994.75
6813600365,531376.25
7504100920,809705.7
8835770330,505839.62
524059322,722430.2
4307330280,401316.72
1245002952,827861.4
2021069059,216595.9
5700000595,566185.25
3629970930,600668.7
3336002215,291686.66
5100401060,529055.8
3278600750,342477.84
1126069045,1597737.2
7568700175,321687.28
452001475,441714.25
9283800230,355302.4
1737300130,680095.4
6189600040,408108.0
3679400025,526582.25
1096100010,328817.88
9513900050,239588.78
5452800645,724482.06
273800100,232146.08
7228500037,351677.1
808300090,451185.53
2493200215,650251.9
5035300255,668357.2
3380900160,467791.2
3630000130,410368.9
7300400670,300764.78
6798100070,349377.53
8078400010,502287.2
5566100060,504800.16
2768200212,432135.47
4035900060,553388.75
9460000110,341998.72
7199320190,499605.62
2225039081,464657.47
9512200050,492666.94
2634500085,330535.16
3654800200,289308.56
2724079090,971684.06
2597520720,751675.06
3034200426,348232.56
984000130,298726.6
7852020670,406107.38
7923500060,655508.1
2310030510,280201.06
2205500540,524173.78
2493200015,349502.5
7853361420,511519.78
5652600605,491399.06
5285200020,331719.03
9406530150,336753.66
5706300020,434092.9
3278602490,465705.34
7197000100,487014.97
4447300008,510429.22
7899800045,239840.7
9250900095,341143.62
9268851740,517190.25
8682261440,414023.16
7284900385,930442.6
8079040300,413426.56
2225300585,423100.78
3223039013,568749.4
2013801350,244072.53
4055701110,650256.8
3578401770,425364.0
4046500720,493421.62
6145601745,309306.1
5207200195,653750.7
1972201856,481002.4
7212680080,251957.9
7277100510,617851.1
522079022,413023.8
5605000440,802561.4
6632300230,417098.9
8815400165,510488.6
6708200320,584459.4
2426059076,600050.9
3260200200,548533.75
2770601741,498665.5
4338800500,278345.5
9201000320,742492.1
7655900038,326339.88
3625059140,458686.84
4222310010,217333.77
2114700115,334243.6
3291800710,363587.38
9406590010,381305.34
3025059124,1805535.4
7972601250,377678.28
930000470,1002331.75
6690500060,413055.34
16000015,180313.36
5693501102,471411.12
8079040490,431915.03
7225000155,336452.88
8819900170,624056.0
7972601270,298595.88
1224069074,790845.5
5126900321,334849.47
3438501860,251832.27
2822069080,349009.88
1656600310,500281.7
3856900507,736853.8
1626069139,489151.47
2524049257,1265465.0
3904960150,465079.97
7214820610,518362.0
7977201845,448433.7
2428100080,745750.1
2202500135,420887.34
1523550220,577083.06
2313900610,435105.03
4123840050,349266.28
2125059124,1012921.3
1225039067,410680.94
6431500283,430923.47
2473380010,286314.84
5694501195,385516.88
2881700046,343054.47
6837820330,329516.34
2337300370,209018.16
3876540630,223489.55
626059317,409267.9
3374500520,367427.97
7228501903,337069.8
4019300051,470760.6
4232902615,579114.7
3546000090,243007.16
8127700215,769525.5
3438501100,334123.44
1769600066,697930.56
8146100610,560385.25
3052700695,449205.0
7954310210,531205.0
3761700053,1534505.0
1320069179,285460.9
1331900410,803961.7
7303100210,355152.0
2464400285,421673.2
6163901150,385740.1
8955800045,321635.44
2314300200,393967.62
9528104360,344476.97
4177100005,556054.5
8856960260,294746.12
1828001220,573700.7
3066400710,639708.0
624110610,838943.0
4040800260,327241.2
5019500215,508777.3
2481630180,1182233.5
7203170190,531617.56
510001280,732963.3
9430110120,670668.56
1565950030,319492.4
9828202255,640323.25
3878900270,475193.2
8091600080,188996.92
1112000035,273139.4
2228900270,328298.66
6648701740,301090.8
1245003740,622039.4
2174503441,543156.4
7708250010,326590.22
6072300110,619815.2
2329800140,280377.22
1494300040,482640.06
3832050130,302286.8
7203100730,756344.06
7199330170,443835.7
7785000220,595936.25
1250201175,408940.2
4054500180,1077998.2
7905200061,451199.75
3751604895,174167.52
5220300140,296869.78
3323059027,320853.6
8651611980,865057.4
8673400190,497212.84
1668500100,826260.2
1023059365,489236.84
3308030060,303297.22
4232400860,833873.06
2144800615,253537.67
1568100920,790736.94
9406510040,419556.44
2923049421,378475.12
1051000040,1264588.0
2077700042,615601.44
9423800030,256152.03
9818700455,668540.8
7133300675,327346.7
4113800550,459821.22
5553300375,1483172.9
2025701530,281781.84
7942601155,395075.66
7524300020,280013.53
2520069100,261418.27
5412300410,212340.11
7504110760,733298.94
2594200350,346297.5
2722059013,220247.17
8078430480,485940.0
1423069162,507126.88
8856001090,167759.0
7000100631,879088.25
4222200280,238211.3
7971300050,618890.2
2009001600,225315.44
6619910140,660386.7
2877100985,453629.28
1196000007,333507.12
1330850130,657677.8
6664900410,262527.53
1231001110,268346.0
9235900030,316142.9
9407101840,304103.25
9523103001,355059.53
2149800278,426587.2
7234601198,482998.28
9476700035,624395.3
9297301065,529180.44
518500700,474802.72
7843500090,301563.53
6056110780,303115.34
2345700260,321462.8
3509600070,232943.78
1431700280,363662.97
1623049174,281515.12
3024089049,295042.25
7853340450,401600.44
7732410360,613451.2
1446800995,290446.97
2946000285,236315.6
425079100,461111.4
3876313040,506628.0
1762600260,1007627.0
1925069121,649017.1
7443000480,880005.9
7820000015,396404.12
4027701253,455417.75
2826049165,372539.9
5426300060,1066036.9
1278000210,178762.78
923000270,404680.38
7657600005,278229.78
3024079057,472124.25
3276180020,320683.22
7304300760,301867.94
3908100020,426143.56
8835400805,542845.7
4051150070,240255.75
3904930530,393845.16
6163900971,405395.38
7942600310,365943.84
4365700330,260758.17
423059207,302026.3
3992700265,338529.8
7177300090,425675.25
2540820010,602228.8
5700002510,732409.2
5201000030,542927.0
7631800015,1620874.8
2922702965,600386.3
1525059198,971021.75
1245003160,720529.06
3810000455,328105.22
7855600080,678954.8
5701500030,1000161.3
7504020400,580193.75
1402600570,286847.78
7575610760,285955.47
8731990370,351176.06
5021900090,801024.44
290000075,271142.28
2841500010,418313.5
3955900830,529517.7
7852110140,461938.44
1311400350,240509.06
7773800015,370446.44
4123400320,460007.62
2725069157,811945.06
666000143,714401.1
5101408678,460153.72
6371000026,390538.78
2024059084,752449.7
7283900036,363788.56
8881900230,721112.7
3959400135,301174.1
7696610270,214426.56
1689400150,808047.2
5103900015,355337.3
1441000350,427024.75
5101408735,343724.5
3126059027,1827647.9
2320069014,370928.62
9541600015,644864.9
8682320420,549347.8
1562200090,561853.06
3395070980,483700.78
7349600230,240614.14
522049122,330948.97
869700060,338203.56
811000055,1234048.0
1221059176,305058.34
1523059103,493575.53
2025760210,668283.9
9218400088,335915.53
8682292020,399783.78
2623089135,356050.7
3758900259,1125108.1
524069049,517341.7
3121500150,770601.4
5581400080,758841.0
8087800020,409527.94
4070700290,594962.4
3296000170,538687.0
9238500040,543229.94
2744600040,386121.78
6813600380,614404.94
6140100150,396579.97
2201500555,468919.47
2600110250,632481.94
4337000275,232995.78
1186000150,459573.97
1972201963,434440.38
1105000745,358908.6
2887700560,546159.2
4039700080,549964.75
522049104,273186.03
4202400078,247610.61
7520000695,204157.34
7714000310,375582.47
4319200060,793100.06
8624700015,533980.3
5104520610,294793.9
2354300845,327833.44
3824100291,475731.44
6151800612,183507.81
5454200080,858942.0
6413600290,373275.0
2131200065,305561.47
1459920010,276523.06
50300090,394859.8
2326300090,664565.3
7714000070,374732.75
3630180500,1034013.1
1727850340,1123744.1
8691430330,1098976.9
2310030390,247163.3
5561400610,520489.6
7010701016,463013.28
7883605915,293713.78
1282300995,351626.8
4040700310,455825.78
3353400435,216555.83
2143701015,413642.7
255450020,363780.22
1020069017,426238.28
4038200120,435503.16
9284801100,295251.38
1965200075,545102.4
847100047,538501.06
4038700720,485207.4
6815100085,692282.0
2508000020,304637.06
255520180,643661.9
6822100750,603710.1
869700050,353400.84
1775801405,519679.62
6600400090,218569.05
7202330270,405045.62
1683400165,785563.4
2625069070,1071415.2
7625702440,359222.62
3388000640,225324.25
1899400365,292496.16
6899990200,804540.8
5569700020,898729.4
986000045,285493.3
3293700221,324687.44
3764800250,355164.2
2291400566,301152.84
4219401236,908602.06
4239400840,183401.62
7211400990,226453.08
7696500280,189038.75
7215721070,495281.97
3204850140,335063.2
4322200220,737350.06
2566300100,854642.44
1944900090,383326.38
6648500390,288806.03
7385300020,660693.44
1704900135,294004.7
2877100655,645314.0
2726079098,564007.5
7625703800,393411.56
318300040,465951.0
7922800190,477119.5
2023049361,293885.8
8946400210,515614.3
6071600450,624807.56
4343800100,355299.7
1443300140,317222.62
1024039001,1061221.8
2767704860,461685.62
7234600851,563463.4
644200065,895083.0
7784400035,459734.84
3826000560,229792.28
9272202260,514515.97
263000253,455859.25
3621059043,384426.1
240000130,322210.78
1352300120,239138.84
7849200861,255119.8
2487700130,520059.4
1796100140,269335.94
7234601221,459712.9
8651710190,444712.75
2916200091,443827.66
1232000915,420732.8
1545801970,289215.88
3211200420,333247.06
7686204675,197731.75
3141600210,201595.14
3959401284,397740.5
2113700825,247935.05
3876000710,408607.28
522069022,406161.6
3214200070,286943.0
1221039156,301441.9
259600790,371662.3
785000040,503213.97
8138870470,457581.03
2596300035,366575.0
540100057,1428735.9
3073500045,740757.9
5363200266,383379.0
8682261650,418503.03
3224510080,834142.75
3211270160,365139.25
9269200520,279316.9
293810190,440582.94
4197400043,316598.22
3026079031,415318.28
5332200405,916080.4
2473411210,273451.12
9268200315,611635.0
8123500050,599155.44
3221069091,435357.8
2485000165,555875.8
4058800215,744282.2
1926059039,683586.6
2533300680,887699.06
3343903640,363261.6
5700003705,889767.94
2023049372,426206.97
4058800830,679467.8
3333002302,422474.2
2944500340,297632.66
1982200790,418074.2
8929000270,459681.34
8122101440,285002.56
7525530470,807270.0
9332800020,628012.56
3878900525,273184.47
5420300210,251693.72
9232900165,354638.22
6414100026,430976.1
3013300660,604242.94
7954300120,471861.38
1081200360,330267.62
2877102345,458028.1
2202500255,484875.75
7984400050,225150.27
9558020380,417046.8
7812801850,233270.58
8944460020,367387.66
2306400040,451393.0
8649400410,344283.84
7889602020,213585.5
2041000025,516785.94
871001484,633370.44
2767602141,412696.62
3630180470,702834.56
2769602140,429098.16
2473250280,313664.4
5422560660,491184.94
3756600240,338402.94
8651600160,762766.25
7202300540,813404.44
8961950250,364345.12
3303000130,498731.12
798000062,266154.9
1695900150,759346.3
1604730150,472430.53
4136930310,326212.3
8835401250,1241390.0
8665900328,534110.2
9262800255,248503.4
1853080570,740052.5
5556300114,613218.4
9517200290,481006.53
4037200295,389136.44
7417100123,417630.7
2620069077,182834.4
7922720040,595870.9
558100090,495856.66
257000037,271269.03
3319500385,354021.88
9297301520,315456.25
3580900090,363928.4
1321039076,187185.03
7227801581,344853.34
9407001620,298024.9
2130400150,331248.3
2312400200,259431.88
4046700210,371301.3
1193000480,949856.9
1492800296,474481.78
3013300017,347533.88
3630240140,492586.12
1049010390,364089.12
9320900420,183585.89
4315700060,325243.12
2591010290,412033.6
323089085,487301.62
6600400270,204736.23
2919701105,452909.53
7202360670,799285.3
8927600100,682687.56
3211700045,521808.66
4027701326,466179.9
1601600195,287238.4
7853280350,718994.94
3629970130,577557.1
7203120020,667444.44
9542900190,366120.12
8035350120,507650.44
1238501184,859644.3
251200240,456158.44
8945300200,197610.34
2162000160,961170.8
5466310060,249606.92
1239400064,760034.56
5205000020,320111.8
1720800305,812967.8
7280300375,611248.4
2095800400,494163.78
7852010950,457758.22
1428001160,485953.44
9528104910,544616.0
8644210470,859655.0
7923300310,471235.84
254000100,457026.72
1931300688,438349.94
7007700030,409312.4
422049178,194721.52
422069067,346247.97
2923049393,444356.62
930000305,536817.2
2461900448,461532.88
2610100020,303141.94
2895550050,250953.83
7701700040,251974.48
2460900020,437258.53
9827700105,598710.44
1005000240,277980.5
7200001254,521554.4
866400040,505155.06
305000170,614916.7
2260800110,775629.06
3442000127,589522.75
5253300437,460663.94
7576700150,687867.44
5469501410,444537.2
5104531120,772437.2
723049434,298194.9
622069006,1057416.1
2517101200,307970.94
8159620160,235084.9
5561300640,486153.22
3317010130,218606.56
4364200250,403002.34
8732300060,722229.0
5603700025,730702.7
3585900190,1116183.2
3996900575,293212.53
8731801260,244299.58
3810000860,316288.88
5700003585,1628915.8
6332000050,501182.8
9286100250,449509.7
9471201110,649731.2
9290800050,588410.6
7300200400,614693.25
526069024,998432.56
1454600156,1178965.0
3904980360,446207.7
2626119062,279517.03
8651730290,467585.12
7611200195,648495.56
1919800260,638272.9
6632900354,299792.0
3972900195,329455.7
5151600170,283617.3
7016000440,528653.9
871000435,754837.3
9578060540,497540.62
2332700060,753124.5
766000240,273061.78
4363700200,285193.44
7100000250,234506.08
2781250560,239162.8
2781250100,356840.34
5419800220,249046.48
7147600245,226173.58
2926069083,871937.75
6189200125,824471.06
9542830160,289880.53
5152200020,267134.94
9412900045,380988.4
6600410480,193733.5
6979970080,608258.9
5636010280,243540.31
1732801300,720404.0
5561401530,526066.3
9578500510,387845.28
7304300906,319958.9
1223089077,417411.28
721049207,264132.28
8691330310,900512.2
1523069204,452659.53
3188100105,577207.5
6608500290,476742.44
2891400410,291121.97
7663700551,378187.22
5413200140,248106.77
425069139,502251.25
6713700155,355814.1
2767603505,428804.44
7789000080,264261.28
9211500620,255226.88
3750604417,183069.08
7922800320,525215.06
1471620240,322473.0
2222059052,364132.2
9551200270,1048982.1
2767603160,448034.88
9406710060,344188.66
8929000250,385945.06
5538300120,429477.7
2223069120,550889.2
1652500060,1325279.4
8564500240,425795.44
3629700120,513618.3
3943600070,373862.84
4171200025,268421.25
2425049063,2964937.0
9828701650,436534.38
3581000340,344726.4
8100900015,365382.4
2125059161,1341630.5
304000380,183026.83
8146200070,1175897.2
686530170,502417.0
2917200645,381631.3
9547200530,577590.75
2122059199,508376.7
1150000740,554512.44
5706200060,324278.97
9265410010,210084.12
4083800555,418875.97
6152900332,393560.2
2520900301,248828.53
9828200790,369998.03
1657530180,366158.88
7471900045,287362.8
9828200460,346710.22
1775900140,484520.28
6139800430,537318.56
7214400005,376694.12
5332200026,553101.2
9510970300,734180.6
2540830020,423097.97
3392100140,197935.12
1326069191,367068.97
2125059112,998695.44
859000022,331458.47
8854100350,654544.9
121059007,204935.69
7977201707,432376.22
3859900060,2520473.8
8815400735,698549.2
705700530,322359.53
6600780130,390569.72
6378500105,337756.5
8143000310,496509.7
2877102330,546006.6
3526039074,544843.5
2115510300,256548.33
3024059014,1607696.8
2141330360,592227.0
546000400,490245.7
2071500011,430055.6
7972000240,232949.56
7016200460,528931.75
6204200180,466302.2
1552100135,972194.8
88000173,339530.2
2581900235,803233.6
9211500560,250403.5
621069218,319374.2
1321970240,297679.75
798000630,292175.84
421000285,265929.84
2824600180,721943.25
3832051140,340070.72
1237500105,617097.4
8802400906,246798.9
3166900270,354468.16
3682000060,362257.28
5469700020,248319.1
1245001820,638583.44
9547205660,581462.8
7974700122,513487.06
7550801225,456641.6
1099950050,643397.4
1402900460,325000.97
7636800041,1280223.2
2115720270,273195.16
8651441750,203882.61
3904100035,293761.12
8815400020,534565.25
3303860590,416623.03
5427110040,1197159.9
1782000160,316623.88
6204420290,572494.44
3995700245,313231.28
7955040130,432538.28
1442880650,432447.12
8833510230,901835.7
7283900551,439300.78
4396000180,233049.78
7504021310,630953.5
322059264,305490.66
3654800040,281382.8
2767704777,431396.75
3278602190,418785.7
3236500220,445051.3
3410600100,257014.1
629410180,740891.44
3352402250,239142.27
4363700304,322286.1
7237550130,1130190.5
9808590210,1217115.8
8074200175,280094.75
3463400330,308916.06
6306400140,862503.7
8564950250,619017.1
5381000070,206844.22
9826700697,390842.84
8132700190,374413.03
7943000020,202935.19
9547204675,521475.34
4112100101,422119.4
727500030,564738.94
114101426,373846.78
9274202005,645194.0
1193000380,765196.1
3039000020,547467.6
7852170130,550802.5
2624079010,507730.34
4137010540,298701.25
7576200012,542801.2
1138020020,322098.66
3969300030,219978.06
898000200,192142.45
5153100030,307391.72
5104532030,451476.94
4406000050,224962.89
9274203390,552221.56
8682290360,395015.75
6928600330,268430.72
4139680070,770434.6
6844702690,411444.2
2154970020,1583195.9
4385701285,995927.7
2426059071,555115.06
2867300160,531601.3
9512500720,466200.8
1773101020,259593.0
8687800100,254556.7
3627800050,1333038.2
1604600227,286247.94
3300701170,397040.5
9250900111,476175.34
7015200790,534626.94
1311100490,237950.19
2469000010,800446.3
1982201596,439229.97
1862700290,310417.78
2586800270,217383.1
9528102772,439018.5
5490210200,438368.34
6669080020,436506.9
179003055,265136.72
1860600535,1045825.6
1592000130,543790.25
3905040170,464700.03
9320500080,264475.3
9276200850,455225.84
224069114,568379.56
2260000340,556070.94
5096300130,480098.2
3432500215,388202.38
2600000050,703673.56
8856003839,231079.64
2492200435,337725.25
7855900110,1095555.1
6806100250,325332.47
2770603523,510951.78
1370800515,1323586.9
2726049150,445724.56
1226059161,522320.47
1068000375,3777968.2
9528104109,416320.38
5126310060,477782.9
1951820070,619336.56
1545805980,346440.53
9464700340,817042.94
4319200675,688584.1
7518500885,445736.47
7852020620,436167.34
869700370,366910.44
8643000190,266623.62
8902000267,594565.3
7972602435,244005.03
2050100210,851413.6
6705120540,553150.25
2767601390,576586.3
4141000490,1121753.6
9345400350,622900.1
3222079162,241499.22
7789000120,250853.1
6646200770,694361.5
6666800180,713026.94
1725800280,443502.28
6117500460,669206.1
5470100220,234195.64
5457300478,570854.5
7550800195,438181.9
7787050180,581958.75
6204430250,572230.25
7640400250,499407.44
624110920,851831.06
3629920140,372929.12
7173700518,554008.1
3210200395,221581.62
2473480560,361701.84
2623089141,392902.78
1423800080,221340.44
2076400050,266098.8
3832060120,306009.7
7702600930,341835.0
5101404555,386795.5
3723800415,339878.75
3356403400,194103.73
9214400125,443803.1
1797500530,438591.22
9551201660,875000.7
3878900815,409968.72
1760650280,314040.66
5466410030,240425.83
6388930620,476658.78
2331300395,612679.4
9412700160,281769.22
871001611,557917.4
3142600120,510409.72
3995700220,363058.97
2310000280,276426.03
8039900400,317164.53
7504021510,685219.0
1959700445,1379187.5
1556200155,519115.44
3629960590,390260.3
259000240,545341.0
662440020,369598.8
3123049142,524629.4
321100260,848278.7
6840701095,427468.47
3738900165,451575.97
4427100130,396235.56
9238500100,529768.25
6145601810,293585.53
2570300090,352567.0
4017600010,452599.94
1005000220,344568.62
1257202120,401665.94
9527000490,440079.44
8691400080,730621.9
1726069084,530936.06
248000240,218637.62
6113400046,371949.53
2130702350,422447.22
920069052,217760.94
6071300160,635356.56
1623049041,189634.44
9268200285,380766.8
1843100520,362000.7
2887700826,558484.8
9122000385,583941.8
9475700220,390497.47
2804600005,790169.25
2896400300,442834.94
5015000180,813492.06
3630220180,639087.25
8832900780,456532.72
1568100300,644886.44
8718500610,409684.97
4147200140,1019462.8
1973700030,795649.25
8862000075,206217.1
9320990110,354818.2
1151100035,336607.25
2011000010,230976.31
1651500060,770683.7
446000190,677873.06
2344300220,952251.4
523049195,224712.02
9191200015,553214.06
7942601410,689896.8
7137800300,215642.03
7853300280,462095.72
6654700240,329830.44
569000050,559955.75
3584000180,233476.02
2026079055,319919.25
8898700880,267930.72
5075400150,519129.3
8731981360,434391.06
4222500020,234263.33
7996720050,474830.78
4077800094,512058.62
6446200365,617173.25
2824089053,409449.06
1311800220,210965.31
3522049063,462679.56
1721801280,201323.47
6131600240,180061.1
7202310040,518866.5
1123059125,529239.5
646910160,280284.47
5630500005,424999.88
3342100785,275428.47
9547205610,627461.75
1773100123,264411.53
3353400092,267236.1
217500015,370232.75
3649100031,394541.0
7896300150,307215.6
623049185,230357.72
1773100430,281680.28
1781500220,762116.25
3395380200,248328.33
2424059170,2840251.8
4389200765,1302811.8
1543000060,428486.4
6154900005,630084.0
2902200240,473788.6
1442880640,442075.84
8562770490,503953.56
2768300655,498156.9
3432501315,316386.3
5035300570,725695.6
3626039028,415990.2
3876540780,238534.56
327000100,851616.6
7551300065,413759.47
1312920060,238175.4
2215901230,249119.64
6306800010,365400.5
2767700022,487218.9
5589900610,501195.72
4320200020,669465.94
5249804655,455383.0
9238500480,548461.0
3885806565,953364.44
7905200205,423919.88
5727500102,339529.2
3585220070,363899.6
2078500210,447757.66
1839920050,387783.5
534000080,339683.7
856000255,503543.78
4141010110,1482385.2
9558040820,688795.6
7768700315,956730.8
2796100640,291329.16
1922059010,234792.97
3448000542,343916.3
3883100220,276780.84
7237301210,300090.06
3893100456,952492.06
9578501110,379752.88
6145601995,343332.34
4024100120,334051.12
8899000050,347718.53
3396820010,535436.7
6749700117,410773.75
1954400060,467273.97
3303970100,685662.2
2540850070,443825.12
3797000745,471060.16
7883603700,266811.84
3438501452,322901.06
3530210260,741828.2
3598600049,214083.5
731500170,301040.84
7129304375,237901.86
263000006,460881.03
7212660560,318931.66
1112700010,403712.06
3420069060,564097.3
2473000470,381151.2
8691390980,765742.9
6184700100,470361.66
4476400275,352316.6
2968801240,286897.56
1529300160,398616.53
7640400070,694843.7
7016100380,484688.5
2172000890,409579.5
4035900015,711133.6
9528104660,640032.06
507100005,411569.0
2783100160,410140.03
3629921140,806180.56
1099750610,256406.7
1330300451,862207.6
2757000030,743099.9
2114700190,363555.5
2050000020,903749.6
